./tmp/uclid500/run-btfnt-idata-fullalu-amem-noinv-f5.ucl-property_correspondence-vobj-0001.smt2,"[0. 1. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 1. 1. 0. 1. 0. 0. 0.
 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",BOOLECTOR,0.0020618438720703125,error,"['YICES', 'BOOLECTOR', 'MathSAT', 'CVC4', 'Z3', 'Bitwuzla']","[0, 0]"
./tmp/uclid500/run-std-bdata-uintalu-amem-noinv-f5.ucl-property_correspondence-vobj-0005.smt2,"[0.         0.82163957 1.         0.         0.         0.
 1.07428571 0.84260862 0.8150289  0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 0.74687616 0.         0.         0.63243054 0.         0.67866305
 0.73535979 0.         0.73067983 0.         0.74898846 0.83830193
 1.1417004  0.89128702 0.82431003 2.23627713 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.02164652 0.         0.07122411 0.
 0.         0.         0.         0.74640287 0.         0.74679816
 0.         0.         0.         0.         0.73838749 1.
 0.81330031 0.71445274 0.843219   0.85562401 1.1015625  1.1015625
 1.08964451 0.         0.83274518 0.0269721  2.01472034]",Z3,0.24889302253723145,unsat,"['Z3', 'YICES', 'BOOLECTOR', 'MathSAT', 'CVC4', 'Bitwuzla']",[0.1211099624633789]
./tmp/uclid500/run-full-bdata-thrualu-umem-noinv-f5.ucl-property_correspondence-vobj-0005.smt2,"[0.         0.82215773 1.         0.         0.         0.
 1.07400379 0.84462549 1.22158273 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 0.75201393 0.         0.         0.63325303 0.         0.70160392
 0.77733707 0.         0.78147193 0.         0.7784221  0.83878119
 0.58023277 0.75944568 0.7894991  1.89210375 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.02172161 0.         0.07145863 0.
 0.         0.         0.         0.74707232 0.         0.74746693
 0.         0.         0.         0.         0.77417276 1.
 0.81383722 0.7304783  0.8436864  0.85606074 1.10116731 1.10116731
 1.08929946 0.         0.83323763 0.02706515 2.0075222 ]",Z3,0.253497838973999,unsat,"['Z3', 'CVC4', 'Bitwuzla', 'MathSAT', 'BOOLECTOR', 'YICES']",[0.12075304985046387]
./tmp/uclid500/run-lf-udata-uintalu-amem-coninv-f5.ucl-property_correspondence-vobj-0010.smt2,"[0.         1.8566941  1.         0.         0.         0.
 1.07372401 1.76289317 1.22063037 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 1.93203534 0.         0.         1.97812268 0.         2.01431901
 2.08608177 0.         1.92357247 0.         1.89420616 1.7986304
 2.32703349 2.38316086 2.00706714 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.04903785 0.         0.19110102 0.
 0.         0.         0.         2.00045881 0.         2.00330085
 0.         0.         0.         0.         1.91898362 1.
 1.85470444 1.99136337 1.75970372 0.86095617 1.10077519 1.10077519
 1.08895705 0.         1.80652367 0.06109863 0.        ]",CVC4,60.307597160339355,timeout (36.0 s),"['Z3', 'BOOLECTOR', 'YICES', 'Bitwuzla', 'CVC4', 'MathSAT']","[24, 0, 0, 0, 36]"
./tmp/uclid500/run-full-udata-uintalu-amem-coninv-f5.ucl-property_correspondence-vobj-0008.smt2,"[0.         1.44242678 1.         0.         0.         0.
 1.07344633 1.39551633 1.21968616 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 1.44165802 0.         0.         1.3810212  0.         1.37317426
 1.50024073 0.         1.48115263 0.         1.47603022 1.42250468
 1.84592073 1.91315293 1.53017432 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.03826971 0.         0.14375788 0.
 0.         0.         0.         1.49797987 0.         1.49983133
 0.         0.         0.         0.         1.46351293 1.
 1.44545067 1.52086991 1.39168244 0.860448   1.1003861  1.1003861
 1.08861726 0.         1.42515491 0.0476805  0.        ]",Z3,0.4062976837158203,unsat,"['Z3', 'MathSAT', 'CVC4', 'Bitwuzla', 'YICES', 'BOOLECTOR']",[0.16920781135559082]
./tmp/uclid500/run-full-udata-uintalu-umem-noinv-f5.ucl-property_correspondence-vobj-0006.smt2,"[0.         1.02225649 1.         0.         0.         0.
 1.07317073 1.02432207 1.62269503 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 0.9724786  0.         0.         0.82395866 0.         0.88281685
 0.99311019 0.         0.99454308 0.         0.99918152 1.01505116
 0.69508002 1.03615969 0.99162237 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.02742879 0.         0.09614253 0.
 0.         0.         0.         0.99051219 0.         0.99137152
 0.         0.         0.         0.         0.98294379 1.
 1.01151633 0.93114192 1.02599448 0.85906495 1.1        1.1
 1.08828006 0.         1.01202383 0.03417292 0.        ]",Z3,0.287585973739624,unsat,"['Z3', 'Bitwuzla', 'MathSAT', 'CVC4', 'YICES', 'BOOLECTOR']",[0.119873046875]
./tmp/uclid500/run-std-bdata-uintalu-umem-noinv-f5.ucl-property_correspondence-vobj-0002.smt2,"[0.00000000e+00 2.07115474e-01 9.99999999e-01 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.07289720e+00 2.99137545e-01
 1.21610169e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 9.99999999e-01
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 9.99999999e-01
 5.55356345e-02 0.00000000e+00 0.00000000e+00 5.07196648e-02
 0.00000000e+00 5.70755151e-02 9.48899881e-02 0.00000000e+00
 9.42564048e-02 0.00000000e+00 5.27522588e-02 2.96076269e-01
 2.20991530e-01 4.79819441e-02 1.06036348e-01 7.25997470e-01
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 5.50483351e-03 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.06993737e-03 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 8.41221647e-02 1.00000000e+00 2.06317696e-01 9.57825924e-02
 2.92564805e-01 7.69257188e-01 1.09961686e+00 1.09961686e+00
 1.08794541e+00 0.00000000e+00 2.82972814e-01 6.85831720e-03
 7.01961436e-01]",Z3,0.09105372428894043,unsat,"['Z3', 'Bitwuzla', 'MathSAT', 'YICES', 'CVC4', 'BOOLECTOR']",[0.07010579109191895]
./tmp/uclid500/run-nt-bdata-thrualu-umem-noinv-f5.ucl-property_correspondence-vobj-0007.smt2,"[0.         1.22860487 1.         0.         0.         0.
 1.0726257  1.20498852 1.21518987 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 1.21351085 0.         0.         1.02061367 0.         1.13954668
 1.15366271 0.         1.19957964 0.         1.22195652 1.19709512
 0.81649046 1.04743264 1.24109661 2.69005581 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.03314027 0.         0.12096774 0.
 0.         0.         0.         1.24115352 0.         1.2424966
 0.         0.         0.         0.         1.19745498 1.
 1.21541189 1.13938256 1.20785256 0.86125159 1.09923664 1.09923664
 1.08761329 0.         1.19663769 0.04128736 2.89760226]",Z3,0.3261890411376953,unsat,"['Z3', 'YICES', 'CVC4', 'Bitwuzla', 'BOOLECTOR', 'MathSAT']",[0.12005901336669922]
./tmp/uclid500/run-sw-bdata-fullalu-umem-swinv-f6.ucl-property_correspondence-vobj-0011.smt2,"[ 0.          2.055828    1.          0.          0.          0.
  1.07235621  2.08535306  1.21428571  0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          1.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          1.
  2.24968241  0.          0.          2.22569409  0.          2.16257143
  2.11003325  0.          2.2533326   0.          2.5436395   1.9726037
  1.29146822  1.84952347  0.80775614  5.22574752  0.          0.
 17.34        0.         17.34        0.         16.86780715 17.34
  0.          0.          0.          0.          0.          0.
  0.         17.34        0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.05541494  0.          0.21833291  0.
  0.          0.          0.          2.24274423  0.          2.24601452
  0.          0.          0.          0.          2.29800103  1.
  2.05408283  2.35697452  2.1261336   0.86364133  1.09885932  1.09885932
  1.15947843  0.          1.98983269  0.06903471  5.85720866]",CVC4,60.384018898010254,timeout (28.0 s),"['Z3', 'BOOLECTOR', 'MathSAT', 'CVC4', 'Bitwuzla', 'YICES']","[2, 0, 30, 28]"
./tmp/uclid500/run-stall-udata-thrualu-umem-coninv-f7.ucl-property_correspondence-vobj-0005.smt2,"[0.         0.82439783 1.         0.         0.         0.
 1.07208872 0.84831885 1.61559889 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 0.81466047 0.         0.         0.90745069 0.         0.96670993
 0.81496834 0.         0.85350373 0.         0.76953811 0.86130892
 0.57860454 0.60670291 0.78813958 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.02224097 0.         0.07301108 0.
 0.         0.         0.         0.74894108 0.         0.74932091
 0.         0.         0.         0.         0.8180936  1.
 0.83500132 0.81616656 0.84184507 0.85925713 1.09848485 1.09848485
 1.2309613  0.         0.85615707 0.02770679 0.        ]",Z3,0.25819897651672363,unsat,"['Z3', 'YICES', 'CVC4', 'MathSAT', 'Bitwuzla', 'BOOLECTOR']",[0.12080001831054688]
./tmp/uclid500/run-sw-bdata-fullalu-umem-swinv-f6.ucl-property_correspondence-vobj-0008.smt2,"[ 0.          1.43855871  1.          0.          0.          0.
  1.0718232   1.4887985   1.21081831  0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          1.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          1.
  1.51812213  0.          0.          1.51134604  0.          1.46490025
  1.4415955   0.          1.53726771  0.          1.71567369  1.4120296
  0.9361839   1.2522304   0.55153886  3.70076378  0.          0.
 11.37459283  0.         11.37459283  0.         11.03863756 11.37459283
  0.          0.          0.          0.          0.          0.
  0.         11.37459283  0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.03905067  0.          0.14645194  0.
  0.          0.          0.          1.49426569  0.          1.49607822
  0.          0.          0.          0.          1.56267924  1.
  1.44420282  1.6080845   1.51364363  0.86321963  1.09811321  1.09811321
  1.15792091  0.          1.42142149  0.04864594  4.10975887]",Z3,0.42415285110473633,unsat,"['Z3', 'MathSAT', 'YICES', 'CVC4', 'BOOLECTOR', 'Bitwuzla']",[0.17139387130737305]
./tmp/uclid500/run-std-bdata-uintalu-umem-noinv-f5.ucl-property_correspondence-vobj-0007.smt2,"[0.         1.22205895 1.         0.         0.         0.
 1.07155963 1.19823621 1.20994475 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 1.19871706 0.         0.         1.01475154 0.         1.08600944
 1.15361647 0.         1.14579433 0.         1.20193403 1.19114614
 0.8175455  1.10427873 1.21854167 2.62031481 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.03358316 0.         0.12241134 0.
 0.         0.         0.         1.23377139 0.         1.23507748
 0.         0.         0.         0.         1.16321108 1.
 1.20893031 1.11751029 1.20082662 0.86289197 1.09774436 1.09774436
 1.0852329  0.         1.19060433 0.04183381 2.81034405]",Z3,0.3139622211456299,unsat,"['Z3', 'YICES', 'CVC4', 'Bitwuzla', 'BOOLECTOR', 'MathSAT']",[0.1202840805053711]
./tmp/uclid500/run-stall-idata-fullalu-amem-coninv-f7.ucl-property_correspondence-vobj-0008.smt2,"[0.         1.43531797 1.         0.         0.         0.
 1.07129799 1.38507553 0.80716253 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 1.57280595 0.         0.         1.6996842  0.         1.79704479
 1.51153743 0.         1.58648603 0.         1.50306196 1.40912498
 1.85109836 1.36171658 1.56438918 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         3.73167178 3.99972037 5.42503292 5.21980613
 0.         0.         0.         1.49055695 0.         1.4923491
 0.         0.         0.         0.         1.54779299 1.
 1.4384289  1.52975271 1.38105685 1.47040366 1.09737828 1.09737828
 1.2289662  0.         1.41845481 3.45681925 0.        ]",Z3,0.4256587028503418,unsat,"['Z3', 'CVC4', 'Bitwuzla', 'YICES', 'BOOLECTOR', 'MathSAT']",[0.16944193840026855]
./tmp/uclid500/run-std-udata-thrualu-amem-coninv-f5.ucl-property_correspondence-vobj-0007.smt2,"[0.         1.22967954 1.         0.         0.         0.
 1.07103825 1.20580624 1.20987654 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 1.20647149 0.         0.         1.15929644 0.         1.18459749
 1.202859   0.         1.18743395 0.         1.21922893 1.22906593
 1.60998386 1.36400157 1.32071396 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.03337875 0.         0.12091799 0.
 0.         0.         0.         1.24128457 0.         1.24259457
 0.         0.         0.         0.         1.19104642 1.
 1.23525096 1.26651058 1.20144617 0.8619079  1.09701493 1.09701493
 1.0840708  0.         1.22905119 0.04161752 0.        ]",Z3,0.3772139549255371,unsat,"['Z3', 'MathSAT', 'Bitwuzla', 'CVC4', 'BOOLECTOR', 'YICES']",[0.1719970703125]
./tmp/uclid500/run-sw-bdata-fullalu-umem-swinv-f6.ucl-property_correspondence-vobj-0009.smt2,"[ 0.          1.63516583  1.          0.          0.          0.
  1.0707804   1.6784061   1.20901639  0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          1.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          1.
  1.75074107  0.          0.          1.73878461  0.          1.68624341
  1.65514938  0.          1.76475695  0.          1.97735592  1.59053265
  1.05054566  1.44531934  0.63593902  4.15888943  0.          0.
 12.77812403  0.         12.77812403  0.         12.43466532 12.77812403
  0.          0.          0.          0.          0.          0.
  0.         12.77812403  0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.04464961  0.          0.16976324  0.
  0.          0.          0.          1.73304252  0.          1.73528165
  0.          0.          0.          0.          1.79632653  1.
  1.63830046  1.84544211  1.70821199  0.86357317  1.09665427  1.09665427
  1.15572968  0.          1.60235103  0.05566825  4.62304662]",Z3,0.5189218521118164,unsat,"['Z3', 'CVC4', 'Bitwuzla', 'MathSAT', 'YICES', 'BOOLECTOR']",[0.22896289825439453]
./tmp/uclid500/run-std-udata-thrualu-amem-coninv-f5.ucl-property_correspondence-vobj-0008.smt2,"[0.         1.42901316 1.         0.         0.         0.
 1.07052441 1.38218281 1.20816326 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 1.43064031 0.         0.         1.36917878 0.         1.40166724
 1.41703073 0.         1.39903497 0.         1.4453908  1.40997249
 1.84165763 1.6166419  1.56163311 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.03919566 0.         0.14593262 0.
 0.         0.         0.         1.48318277 0.         1.48493922
 0.         0.         0.         0.         1.40586071 1.
 1.43205309 1.491239   1.37801862 0.86344125 1.0962963  1.0962963
 1.08319102 0.         1.41246441 0.04886677 0.        ]",Z3,0.4129931926727295,unsat,"['Z3', 'MathSAT', 'Bitwuzla', 'CVC4', 'BOOLECTOR', 'YICES']",[0.17343902587890625]
