./tmp/uclid/run-sw-idata-fullalu-amem-swinv-f6.ucl-property_correspondence-vobj-0011.smt2,"[0. 1. 1. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 1. 1. 0. 1. 0. 1. 1.
 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 0. 0. 0. 1. 0. 1.
 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 0.]",BOOLECTOR,0.34592700004577637,error,"['CVC4', 'BOOLECTOR', 'Z3', 'MathSAT', 'YICES', 'Bitwuzla']","[0, 0]"
./tmp/uclid/run-full-udata-uintalu-amem-noinv-f5.ucl-property_correspondence-vobj-0004.smt2,"[0.         0.63647729 1.         0.         0.         0.
 1.07369044 0.68087234 1.20933333 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 0.53383269 0.         0.         0.45080166 0.         0.48551981
 0.56821538 0.         0.56909679 0.         0.5466872  0.67634525
 0.91138497 0.71697298 0.60701799 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.01751033 0.         0.05651971 0.
 0.         0.         0.         0.51981305 0.         0.5196052
 0.         0.         0.         0.         0.55506628 1.
 0.63000034 0.53424265 0.68005191 0.86302305 1.10072816 1.10072816
 1.09023159 0.         0.66836519 0.02199766 0.        ]",Z3,0.2201368808746338,unsat,"['Z3', 'Bitwuzla', 'MathSAT', 'CVC4', 'BOOLECTOR', 'YICES']",[0.12388205528259277]
./tmp/uclid/run-lf-bdata-thrualu-umem-coninv-f5.ucl-property_correspondence-vobj-0005.smt2,"[0.         0.85509261 1.         0.         0.         0.
 1.07360331 0.87291304 1.20905459 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 0.79016794 0.         0.         0.82453686 0.         0.85614566
 0.89086946 0.         0.8254465  0.         0.78324912 0.89022013
 0.58492961 0.67553008 0.81649969 1.97341994 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.02337224 0.         0.0848651  0.
 0.         0.         0.         0.78605328 0.         0.78631205
 0.         0.         0.         0.         0.81767899 1.
 0.86537642 0.85084069 0.865271   0.86646992 1.10060606 1.10060606
 1.09012326 0.         0.88534027 0.0293616  2.08988747]",Z3,0.2579171657562256,unsat,"['Z3', 'MathSAT', 'YICES', 'Bitwuzla', 'BOOLECTOR', 'CVC4']",[0.12124395370483398]
./tmp/uclid/run-sw-bdata-fullalu-amem-swinv-f6.ucl-property_correspondence-vobj-0011.smt2,"[ 0.          2.13101055  1.          0.          0.          0.
  1.07351639  2.1484999   0.80620843  0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          1.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          1.
  2.33816093  0.          0.          2.29416596  0.          2.23476701
  2.19468807  0.          2.34507222  0.          2.64762789  2.0374651
  2.59321746  2.51859366  1.0310573   6.29167184  0.          0.
 14.76624449  0.         14.76624449  0.         14.54983818 14.76624449
  0.          0.          0.          0.          0.          0.
  0.         14.76624449  0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.0584912   0.          0.25480425  0.
  0.          0.          0.          2.35241455  0.          2.35541485
  0.          0.          0.          0.          2.39220372  1.
  2.1273756   2.4504439   2.19149768  0.87143841  1.10048426  1.10048426
  1.16258993  0.          2.0562879   0.07347889  6.13656763]",Z3,60.3516891002655,timeout (30.0 s),"['MathSAT', 'Bitwuzla', 'BOOLECTOR', 'Z3', 'YICES', 'CVC4']","[30, 0, 0, 30]"
./tmp/uclid/run-sw-bdata-fullalu-umem-swinv-f6.ucl-property_correspondence-vobj-0009.smt2,"[ 0.          1.70402873  1.          0.          0.          0.
  1.07342967  1.73981435  1.20903454  0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          1.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          1.
  1.83080537  0.          0.          1.80318972  0.          1.75417289
  1.730676    0.          1.84797301  0.          2.07263063  1.65119346
  1.06468901  1.51446154  0.65970484  4.40340699  0.          0.
 11.46261894  0.         11.46261894  0.         11.27381749 11.46261894
  0.          0.          0.          0.          0.          0.
  0.         11.46261894  0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.04684202  0.          0.19835586  0.
  0.          0.          0.          1.82823655  0.          1.83031592
  0.          0.          0.          0.          1.87905623  1.
  1.70591535  1.93103707  1.77039167  0.87083804  1.10036276  1.10036276
  1.16238224  0.          1.66441126  0.05884397  4.91587887]",Z3,0.506422758102417,unsat,"['Z3', 'Bitwuzla', 'MathSAT', 'CVC4', 'YICES', 'BOOLECTOR']",[0.22896289825439453]
./tmp/uclid/run-lf-udata-uintalu-umem-coninv-f5.ucl-property_correspondence-vobj-0007.smt2,"[0.         1.27830632 1.         0.         0.         0.
 1.07334315 1.24828807 1.61096375 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 1.27163983 0.         0.         1.30658748 0.         1.32854876
 1.39639056 0.         1.28653263 0.         1.24557383 1.272996
 0.82443439 1.15229571 1.26145387 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.03516877 0.         0.14181637 0.
 0.         0.         0.         1.30576306 0.         1.30692756
 0.         0.         0.         0.         1.27595548 1.
 1.28303973 1.33040969 1.24184972 0.86968661 1.10024155 1.10024155
 1.08962603 0.         1.27365449 0.04417934 0.        ]",Z3,0.3708360195159912,unsat,"['Z3', 'YICES', 'BOOLECTOR', 'Bitwuzla', 'MathSAT', 'CVC4']",[0.1715559959411621]
./tmp/uclid/run-stall-udata-thrualu-amem-coninv-f7.ucl-property_correspondence-vobj-0004.smt2,"[0.         0.64075701 1.         0.         0.         0.
 1.07325684 0.68437199 1.20794702 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 0.58606861 0.         0.         0.660181   0.         0.70142843
 0.60354275 0.         0.63154107 0.         0.55225792 0.69618321
 0.9104025  0.49946375 0.61790037 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.01760335 0.         0.05678528 0.
 0.         0.         0.         0.52324796 0.         0.52304472
 0.         0.         0.         0.         0.60024968 1.
 0.65377173 0.60305479 0.67874363 0.86364787 1.10012063 1.10012063
 1.23459149 0.         0.68850545 0.02211338 0.        ]",Z3,0.22800302505493164,unsat,"['Z3', 'YICES', 'Bitwuzla', 'BOOLECTOR', 'MathSAT', 'CVC4']",[0.1255049705505371]
./tmp/uclid/run-full-idata-uintalu-amem-noinv-f5.ucl-property_correspondence-vobj-0006.smt2,"[0.         1.05704776 1.         0.         0.         0.
 1.07317073 1.04915487 0.80546978 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 1.0081378  0.         0.         0.84786089 0.         0.91046164
 1.03081163 0.         1.0321664  0.         1.0360436  1.04597129
 1.39077369 1.35634635 1.09953319 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         2.93352616 2.46612526 0.11368093 0.
 0.         0.         0.         1.03641354 0.         1.03710631
 0.         0.         0.         0.         1.02268252 1.
 1.04509361 0.96498842 1.05126704 1.48952794 1.1        1.1
 1.08923884 0.         1.04335557 2.70749593 0.        ]",Z3,0.2795846462249756,unsat,"['Z3', 'Bitwuzla', 'MathSAT', 'BOOLECTOR', 'CVC4', 'YICES']",[0.11951684951782227]
./tmp/uclid/run-std-bdata-uintalu-amem-noinv-f5.ucl-property_correspondence-vobj-0008.smt2,"[0.         1.47801126 1.         0.         0.         0.
 1.07308483 1.42047347 0.80564125 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 1.48435928 0.         0.         1.24544726 0.         1.33586618
 1.42041479 0.         1.41217911 0.         1.49163511 1.41613809
 1.86975208 1.77090696 1.59067541 3.75290126 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.04103044 0.         0.17067629 0.
 0.         0.         0.         1.553121   0.         1.55471429
 0.         0.         0.         0.         1.43678422 1.
 1.4606149  1.37507699 1.4262757  0.87021346 1.09987966 1.09987966
 1.08913251 0.         1.41888011 0.05155478 3.42522462]",Z3,0.39173388481140137,unsat,"['Z3', 'BOOLECTOR', 'CVC4', 'YICES', 'MathSAT', 'Bitwuzla']",[0.17010784149169922]
./tmp/uclid/run-std-idata-uintalu-umem-noinv-f5.ucl-property_correspondence-vobj-0005.smt2,"[0.         0.84587849 1.         0.         0.         0.
 1.07299912 0.86448785 1.20818662 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 0.77104878 0.         0.         0.64897495 0.         0.69748776
 0.75947539 0.         0.75502649 0.         0.77325358 0.86030423
 0.58349119 0.71108172 0.80074472 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         2.06085037 1.90840639 0.08542354 0.
 0.         0.         0.         0.77730731 0.         0.77754634
 0.         0.         0.         0.         0.75847523 1.
 0.83669154 0.73721664 0.86315567 1.4915278  1.09975962 1.09975962
 1.08902642 0.         0.85501088 2.22124868 0.        ]",Z3,0.24469804763793945,unsat,"['Z3', 'YICES', 'MathSAT', 'BOOLECTOR', 'CVC4', 'Bitwuzla']",[0.12128996849060059]
./tmp/uclid/run-std-bdata-thrualu-umem-coninv-f5.ucl-property_correspondence-vobj-0001.smt2,"[0.00000000e+00 2.70543272e-03 9.99999999e-01 0.00000000e+00
 0.00000000e+00 0.00000000e+00 2.68464244e-01 2.38629703e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 9.99999999e-01
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 9.99999999e-01
 0.00000000e+00 0.00000000e+00 1.09047618e+01 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 8.83675205e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.43592340e-02 8.32575895e-03 0.00000000e+00 1.68909159e-02
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 5.59364996e-04 1.00000000e+00 8.90122363e-04 1.06297315e-04
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]",Z3,0.04005622863769531,unsat,"['Z3', 'MathSAT', 'CVC4', 'BOOLECTOR', 'YICES', 'Bitwuzla']",[0.03895711898803711]
./tmp/uclid/run-btfnt-udata-thrualu-amem-noinv-f5.ucl-property_correspondence-vobj-0008.smt2,"[0.         1.47909768 1.         0.         0.         0.
 1.07377049 1.42475379 1.20923077 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 1.64604807 0.         0.         2.05048063 0.         1.70515721
 1.57455465 0.         1.55419493 0.         1.5428806  1.42075056
 1.87079808 1.69716214 1.62309225 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.04107056 0.         0.17118855 0.
 0.         0.         0.         1.5542562  0.         1.55584754
 0.         0.         0.         0.         1.58854243 1.
 1.46173384 1.43274211 1.43049139 0.87081881 1.10084034 1.10084034
 1.09010937 0.         1.42000472 0.05159553 0.        ]",Z3,0.416276216506958,unsat,"['Z3', 'CVC4', 'BOOLECTOR', 'YICES', 'Bitwuzla', 'MathSAT']",[0.17126202583312988]
./tmp/uclid/run-nt-idata-fullalu-amem-coninv-f5.ucl-property_correspondence-vobj-0008.smt2,"[ 0.          1.49091783  1.          0.          0.          0.
  1.07368421  1.43123598  0.80632411  0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          1.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          1.
  1.51654482  0.          0.          1.42215072  0.          1.43133967
  1.47671846  0.          1.51505933  0.          1.557892    1.45851415
  1.86902516  1.70417191  1.62199133  0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          3.93599847  4.54499406  9.30185716 10.85427136
  0.          0.          0.          1.56667659  0.          1.56828751
  0.          0.          0.          0.          1.51381483  1.
  1.49295908  1.58780066  1.4267129   1.48425763  1.10071942  1.10071942
  1.09000237  0.          1.46895328  3.67464574  0.        ]",Z3,0.34682178497314453,unsat,"['Z3', 'Bitwuzla', 'CVC4', 'BOOLECTOR', 'MathSAT', 'YICES']",[0.1188349723815918]
./tmp/uclid/run-nt-bdata-fullalu-umem-noinv-f5.ucl-property_correspondence-vobj-0004.smt2,"[0.         0.63535624 1.         0.         0.         0.
 1.07359813 0.71385371 1.20921053 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 0.55806562 0.         0.         0.45078806 0.         0.4981452
 0.54098703 0.         0.56802826 0.         0.58499784 0.66828984
 0.46324024 0.47411437 0.58104259 1.79842341 0.         0.
 3.64978789 0.         3.64978789 0.         3.51594511 3.64978789
 0.         0.         0.         0.         0.         0.
 0.         3.64978789 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.01756409 0.         0.05660435 0.
 0.         0.         0.         0.51878043 0.         0.51856626
 0.         0.         0.         0.         0.57232425 1.
 0.62891528 0.56046859 0.72239452 0.86357964 1.1005988  1.1005988
 1.08989564 0.         0.66730266 0.02207136 1.93793616]",Z3,0.21676874160766602,unsat,"['Z3', 'CVC4', 'YICES', 'Bitwuzla', 'MathSAT', 'BOOLECTOR']",[0.12207293510437012]
./tmp/uclid/run-stall-bdata-uintalu-amem-coninv-f7.ucl-property_correspondence-vobj-0005.smt2,"[0.         0.85358613 1.         0.         0.         0.
 1.07351225 0.86978465 0.80631025 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 0.8426819  0.         0.         0.93468261 0.         0.9857993
 0.84676307 0.         0.88348093 0.         0.79415463 0.88882803
 1.14933527 0.72802254 0.85337886 2.30816302 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.02344367 0.         0.08499107 0.
 0.         0.         0.         0.78449067 0.         0.78473876
 0.         0.         0.         0.         0.85195583 1.
 0.86388569 0.84339609 0.86368016 0.86702654 1.10047847 1.10047847
 1.23489933 0.         0.88393271 0.02945956 2.07492621]",Z3,0.25370287895202637,unsat,"['Z3', 'YICES', 'BOOLECTOR', 'MathSAT', 'CVC4', 'Bitwuzla']",[0.12001991271972656]
./tmp/uclid/run-full-idata-thrualu-umem-coninv-f5.ucl-property_correspondence-vobj-0007.smt2,"[0.         1.27863978 1.         0.         0.         0.
 1.07342657 1.24630457 1.20919037 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 1.26393215 0.         0.         1.22454924 0.         1.22967772
 1.33529758 0.         1.31075815 0.         1.30906602 1.27337506
 0.82356229 1.27677531 1.28751897 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         2.91266908 3.01916925 0.14178392 0.
 0.         0.         0.         1.30630544 0.         1.30746084
 0.         0.         0.         0.         1.29784275 1.
 1.28342226 1.34226184 1.2391419  1.4627845  1.10035842 1.10035842
 1.08951104 0.         1.27404545 3.18875797 0.        ]",Z3,0.3168032169342041,unsat,"['Z3', 'YICES', 'BOOLECTOR', 'CVC4', 'MathSAT', 'Bitwuzla']",[0.11888909339904785]
./tmp/uclid/run-lf-udata-uintalu-amem-coninv-f5.ucl-property_correspondence-vobj-0010.smt2,"[0.         1.91470454 1.         0.         0.         0.
 1.07334109 1.80825578 1.20891608 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 1.99760949 0.         0.         2.03180191 0.         2.07336374
 2.15890099 0.         1.99085449 0.         1.95864326 1.84888609
 2.34714583 2.47472191 2.08061507 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.05269274 0.         0.22704466 0.
 0.         0.         0.         2.08695347 0.         2.08946276
 0.         0.         0.         0.         1.98405434 1.
 1.91123348 2.05881692 1.80420788 0.87123983 1.10023866 1.10023866
 1.08940528 0.         1.85787735 0.06619336 0.        ]",MathSAT,60.29215121269226,timeout (29.0 s),"['Z3', 'Bitwuzla', 'BOOLECTOR', 'YICES', 'CVC4', 'MathSAT']","[30, 0, 0, 0, 1, 29]"
